danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.683,0.653,7,-4.688,1,0.0323,0.0839,0.000855,0.422,0.623,126.75,audio_features,2HTF6COSIKrwpP8NcbtdBa,spotify:track:2HTF6COSIKrwpP8NcbtdBa,https://api.spotify.com/v1/tracks/2HTF6COSIKrwpP8NcbtdBa,https://api.spotify.com/v1/audio-analysis/2HTF6COSIKrwpP8NcbtdBa,281027,4
0.455,0.871,4,-7.588,1,0.0953,0.162,0.0677,0.152,0.711,122.15,audio_features,5065qSFAU6sZZ3AGTngfQc,spotify:track:5065qSFAU6sZZ3AGTngfQc,https://api.spotify.com/v1/tracks/5065qSFAU6sZZ3AGTngfQc,https://api.spotify.com/v1/audio-analysis/5065qSFAU6sZZ3AGTngfQc,204853,4
0.473,0.493,0,-9.265,1,0.029,0.0325,0.0516,0.956,0.328,95.443,audio_features,6RQyk6t9YpnGcsijdtO4IB,spotify:track:6RQyk6t9YpnGcsijdtO4IB,https://api.spotify.com/v1/tracks/6RQyk6t9YpnGcsijdtO4IB,https://api.spotify.com/v1/audio-analysis/6RQyk6t9YpnGcsijdtO4IB,473467,3
0.639,0.496,1,-6.844,0,0.0374,0.712,0.254,0.0545,0.466,140.407,audio_features,39sswDciHE97KkEWARRahg,spotify:track:39sswDciHE97KkEWARRahg,https://api.spotify.com/v1/tracks/39sswDciHE97KkEWARRahg,https://api.spotify.com/v1/audio-analysis/39sswDciHE97KkEWARRahg,445533,3
0.679,0.513,4,-8.024,0,0.0396,0.726,0.0455,0.0627,0.885,100.891,audio_features,6RjcJGWKuDUZn5lgXLMD6L,spotify:track:6RjcJGWKuDUZn5lgXLMD6L,https://api.spotify.com/v1/tracks/6RjcJGWKuDUZn5lgXLMD6L,https://api.spotify.com/v1/audio-analysis/6RjcJGWKuDUZn5lgXLMD6L,282067,4
0.386,0.511,4,-4.821,0,0.0375,0.802,0.0,0.2,0.548,162.693,audio_features,0aIcFRGr88cGtlEJBuDub6,spotify:track:0aIcFRGr88cGtlEJBuDub6,https://api.spotify.com/v1/tracks/0aIcFRGr88cGtlEJBuDub6,https://api.spotify.com/v1/audio-analysis/0aIcFRGr88cGtlEJBuDub6,164987,3
0.658,0.569,7,-5.574,1,0.0302,0.195,1.22e-05,0.281,0.454,119.949,audio_features,51Us3goc25GZypfvfLQ3PT,spotify:track:51Us3goc25GZypfvfLQ3PT,https://api.spotify.com/v1/tracks/51Us3goc25GZypfvfLQ3PT,https://api.spotify.com/v1/audio-analysis/51Us3goc25GZypfvfLQ3PT,273347,3
0.736,0.722,10,-5.908,0,0.0753,0.384,7.36e-05,0.137,0.448,112.922,audio_features,7rXupH7TPXj5OzSjogdf1C,spotify:track:7rXupH7TPXj5OzSjogdf1C,https://api.spotify.com/v1/tracks/7rXupH7TPXj5OzSjogdf1C,https://api.spotify.com/v1/audio-analysis/7rXupH7TPXj5OzSjogdf1C,205280,4
0.627,0.538,5,-9.094,0,0.0344,0.0076,0.00279,0.132,0.352,106.691,audio_features,7fisCxUht0fSAJ7reeND2L,spotify:track:7fisCxUht0fSAJ7reeND2L,https://api.spotify.com/v1/tracks/7fisCxUht0fSAJ7reeND2L,https://api.spotify.com/v1/audio-analysis/7fisCxUht0fSAJ7reeND2L,297667,3
0.457,0.449,10,-12.013,1,0.0596,0.0451,0.00203,0.0887,0.478,170.242,audio_features,0LUEBWAnO3CGjASnVqqUkV,spotify:track:0LUEBWAnO3CGjASnVqqUkV,https://api.spotify.com/v1/tracks/0LUEBWAnO3CGjASnVqqUkV,https://api.spotify.com/v1/audio-analysis/0LUEBWAnO3CGjASnVqqUkV,245653,3
0.498,0.544,2,-9.892,0,0.064,0.939,0.00181,0.212,0.757,68.964,audio_features,6VhYbFu0awTAtouzcbl8v2,spotify:track:6VhYbFu0awTAtouzcbl8v2,https://api.spotify.com/v1/tracks/6VhYbFu0awTAtouzcbl8v2,https://api.spotify.com/v1/audio-analysis/6VhYbFu0awTAtouzcbl8v2,174813,4
0.597,0.313,1,-10.66,1,0.0397,0.837,3.75e-05,0.105,0.536,106.933,audio_features,0AJhhznysKPNJvhsYhOlRa,spotify:track:0AJhhznysKPNJvhsYhOlRa,https://api.spotify.com/v1/tracks/0AJhhznysKPNJvhsYhOlRa,https://api.spotify.com/v1/audio-analysis/0AJhhznysKPNJvhsYhOlRa,136920,3
0.68,0.33,5,-14.125,1,0.161,0.726,0.0,0.0827,0.763,72.497,audio_features,3ASOSLrBDFsmrGhnSPm2Fd,spotify:track:3ASOSLrBDFsmrGhnSPm2Fd,https://api.spotify.com/v1/tracks/3ASOSLrBDFsmrGhnSPm2Fd,https://api.spotify.com/v1/audio-analysis/3ASOSLrBDFsmrGhnSPm2Fd,151987,4
0.689,0.357,5,-7.051,0,0.0466,0.751,2.51e-06,0.0818,0.535,63.456,audio_features,0xyMlC1OYdO3JDl8406AEF,spotify:track:0xyMlC1OYdO3JDl8406AEF,https://api.spotify.com/v1/tracks/0xyMlC1OYdO3JDl8406AEF,https://api.spotify.com/v1/audio-analysis/0xyMlC1OYdO3JDl8406AEF,164680,4
0.426,0.332,9,-13.254,0,0.0287,0.194,0.212,0.151,0.388,99.642,audio_features,3HN3CJ3HU8ZLYG1stmtA4I,spotify:track:3HN3CJ3HU8ZLYG1stmtA4I,https://api.spotify.com/v1/tracks/3HN3CJ3HU8ZLYG1stmtA4I,https://api.spotify.com/v1/audio-analysis/3HN3CJ3HU8ZLYG1stmtA4I,366507,3
0.442,0.605,9,-5.439,0,0.0324,0.634,0.00372,0.116,0.559,174.27,audio_features,0qJeNu11TLb9X7AW7lbCB3,spotify:track:0qJeNu11TLb9X7AW7lbCB3,https://api.spotify.com/v1/tracks/0qJeNu11TLb9X7AW7lbCB3,https://api.spotify.com/v1/audio-analysis/0qJeNu11TLb9X7AW7lbCB3,303200,3
0.908,0.133,2,-17.63,1,0.0934,0.811,0.0938,0.0707,0.281,118.678,audio_features,1T7ZI5Z9XHFeSZU0KTEVZz,spotify:track:1T7ZI5Z9XHFeSZU0KTEVZz,https://api.spotify.com/v1/tracks/1T7ZI5Z9XHFeSZU0KTEVZz,https://api.spotify.com/v1/audio-analysis/1T7ZI5Z9XHFeSZU0KTEVZz,176240,4
0.561,0.336,7,-8.755,0,0.0368,0.236,0.00467,0.0934,0.504,129.933,audio_features,5Rzha0ZoHSvBFRRTCjhjhE,spotify:track:5Rzha0ZoHSvBFRRTCjhjhE,https://api.spotify.com/v1/tracks/5Rzha0ZoHSvBFRRTCjhjhE,https://api.spotify.com/v1/audio-analysis/5Rzha0ZoHSvBFRRTCjhjhE,493933,3
0.301,0.595,2,-9.901,1,0.0408,0.179,0.00366,0.706,0.733,173.717,audio_features,0yI9cLXMRA1IQE4p1Go1JG,spotify:track:0yI9cLXMRA1IQE4p1Go1JG,https://api.spotify.com/v1/tracks/0yI9cLXMRA1IQE4p1Go1JG,https://api.spotify.com/v1/audio-analysis/0yI9cLXMRA1IQE4p1Go1JG,341773,3
0.475,0.311,9,-7.66,1,0.0311,0.46,7.39e-05,0.11,0.236,133.781,audio_features,3VHF4e5x49Mcpom7zPE2A9,spotify:track:3VHF4e5x49Mcpom7zPE2A9,https://api.spotify.com/v1/tracks/3VHF4e5x49Mcpom7zPE2A9,https://api.spotify.com/v1/audio-analysis/3VHF4e5x49Mcpom7zPE2A9,254177,3
0.779,0.155,5,-21.57,1,0.112,0.856,7.82e-06,0.0974,0.696,103.251,audio_features,31GIhpOQpKCzlnuPn03pBQ,spotify:track:31GIhpOQpKCzlnuPn03pBQ,https://api.spotify.com/v1/tracks/31GIhpOQpKCzlnuPn03pBQ,https://api.spotify.com/v1/audio-analysis/31GIhpOQpKCzlnuPn03pBQ,192707,4
0.657,0.639,3,-8.87,1,0.0327,0.804,0.000594,0.116,0.973,119.589,audio_features,5eTWnTkRxqV8sCfL2Z5M8f,spotify:track:5eTWnTkRxqV8sCfL2Z5M8f,https://api.spotify.com/v1/tracks/5eTWnTkRxqV8sCfL2Z5M8f,https://api.spotify.com/v1/audio-analysis/5eTWnTkRxqV8sCfL2Z5M8f,164947,4
0.51,0.223,4,-11.205,1,0.0432,0.851,0.00539,0.114,0.413,168.652,audio_features,5dAoQMVA2jwl1hCTJGeWAm,spotify:track:5dAoQMVA2jwl1hCTJGeWAm,https://api.spotify.com/v1/tracks/5dAoQMVA2jwl1hCTJGeWAm,https://api.spotify.com/v1/audio-analysis/5dAoQMVA2jwl1hCTJGeWAm,271000,3
0.414,0.414,5,-8.751,0,0.0288,0.393,0.000159,0.187,0.257,159.711,audio_features,31EyidBsi5nOeIKDXnUpaF,spotify:track:31EyidBsi5nOeIKDXnUpaF,https://api.spotify.com/v1/tracks/31EyidBsi5nOeIKDXnUpaF,https://api.spotify.com/v1/audio-analysis/31EyidBsi5nOeIKDXnUpaF,391320,3
0.672,0.643,10,-5.361,1,0.0364,0.798,1.49e-05,0.0744,0.807,115.566,audio_features,2bdapwYVEGpGWxlx3iooAB,spotify:track:2bdapwYVEGpGWxlx3iooAB,https://api.spotify.com/v1/tracks/2bdapwYVEGpGWxlx3iooAB,https://api.spotify.com/v1/audio-analysis/2bdapwYVEGpGWxlx3iooAB,148827,3
0.426,0.537,2,-5.147,0,0.0299,0.642,0.000375,0.304,0.428,147.549,audio_features,0mXKxJA8NpGTNxWrBXE9Ii,spotify:track:0mXKxJA8NpGTNxWrBXE9Ii,https://api.spotify.com/v1/tracks/0mXKxJA8NpGTNxWrBXE9Ii,https://api.spotify.com/v1/audio-analysis/0mXKxJA8NpGTNxWrBXE9Ii,310000,3
0.493,0.244,2,-10.639,1,0.0297,0.994,0.0813,0.119,0.547,85.251,audio_features,4RPdeuPph5G6byLEzH9SYS,spotify:track:4RPdeuPph5G6byLEzH9SYS,https://api.spotify.com/v1/tracks/4RPdeuPph5G6byLEzH9SYS,https://api.spotify.com/v1/audio-analysis/4RPdeuPph5G6byLEzH9SYS,178853,4
0.394,0.0406,9,-23.179,1,0.044,0.968,0.0453,0.0976,0.2,116.117,audio_features,2P9nh9pTK96dE0b6NBbTSs,spotify:track:2P9nh9pTK96dE0b6NBbTSs,https://api.spotify.com/v1/tracks/2P9nh9pTK96dE0b6NBbTSs,https://api.spotify.com/v1/audio-analysis/2P9nh9pTK96dE0b6NBbTSs,198560,1
0.712,0.58,10,-7.233,0,0.0263,0.401,0.000271,0.166,0.887,112.692,audio_features,2DbjWyRtXmbOGyN1C1Kdbp,spotify:track:2DbjWyRtXmbOGyN1C1Kdbp,https://api.spotify.com/v1/tracks/2DbjWyRtXmbOGyN1C1Kdbp,https://api.spotify.com/v1/audio-analysis/2DbjWyRtXmbOGyN1C1Kdbp,182440,4
0.523,0.482,1,-6.862,1,0.0447,0.703,0.0,0.179,0.785,146.057,audio_features,5cdHRbjhYzNUSvzWWDfKcC,spotify:track:5cdHRbjhYzNUSvzWWDfKcC,https://api.spotify.com/v1/tracks/5cdHRbjhYzNUSvzWWDfKcC,https://api.spotify.com/v1/audio-analysis/5cdHRbjhYzNUSvzWWDfKcC,114947,4
0.683,0.507,1,-14.429,0,0.0726,0.517,0.0,0.151,0.904,120.63,audio_features,3HGgzL1P0Y3rURC1mU6Hls,spotify:track:3HGgzL1P0Y3rURC1mU6Hls,https://api.spotify.com/v1/tracks/3HGgzL1P0Y3rURC1mU6Hls,https://api.spotify.com/v1/audio-analysis/3HGgzL1P0Y3rURC1mU6Hls,159920,4
0.573,0.287,0,-13.815,1,0.0321,0.715,0.0254,0.123,0.746,87.026,audio_features,3mnipo4UUksXiOeKfBEnTM,spotify:track:3mnipo4UUksXiOeKfBEnTM,https://api.spotify.com/v1/tracks/3mnipo4UUksXiOeKfBEnTM,https://api.spotify.com/v1/audio-analysis/3mnipo4UUksXiOeKfBEnTM,221800,4
0.546,0.185,9,-18.752,1,0.0409,0.761,1.1e-06,0.218,0.682,69.028,audio_features,22o1qy3iZ7CyXUdK6BIf2n,spotify:track:22o1qy3iZ7CyXUdK6BIf2n,https://api.spotify.com/v1/tracks/22o1qy3iZ7CyXUdK6BIf2n,https://api.spotify.com/v1/audio-analysis/22o1qy3iZ7CyXUdK6BIf2n,149400,4
0.528,0.592,9,-14.041,0,0.0621,0.747,1.13e-06,0.203,0.925,156.623,audio_features,10HdfEE0sausAJu8HJD3Dp,spotify:track:10HdfEE0sausAJu8HJD3Dp,https://api.spotify.com/v1/tracks/10HdfEE0sausAJu8HJD3Dp,https://api.spotify.com/v1/audio-analysis/10HdfEE0sausAJu8HJD3Dp,173533,4
0.552,0.443,9,-9.113,0,0.0453,0.0563,0.000173,0.0864,0.543,129.888,audio_features,2SL0h7FKhJ1O5DcvmvPqU5,spotify:track:2SL0h7FKhJ1O5DcvmvPqU5,https://api.spotify.com/v1/tracks/2SL0h7FKhJ1O5DcvmvPqU5,https://api.spotify.com/v1/audio-analysis/2SL0h7FKhJ1O5DcvmvPqU5,166653,4
0.519,0.779,4,-9.159,1,0.0648,0.573,8.13e-05,0.286,0.888,113.487,audio_features,65VzqBb5ogD2xIFD8jetMG,spotify:track:65VzqBb5ogD2xIFD8jetMG,https://api.spotify.com/v1/tracks/65VzqBb5ogD2xIFD8jetMG,https://api.spotify.com/v1/audio-analysis/65VzqBb5ogD2xIFD8jetMG,173040,4
0.449,0.412,2,-7.19,1,0.0297,0.581,7.01e-06,0.452,0.432,144.185,audio_features,2mVp83pLkWJN03Ha8Txydf,spotify:track:2mVp83pLkWJN03Ha8Txydf,https://api.spotify.com/v1/tracks/2mVp83pLkWJN03Ha8Txydf,https://api.spotify.com/v1/audio-analysis/2mVp83pLkWJN03Ha8Txydf,178440,3
0.536,0.723,8,-13.898,0,0.0415,0.165,0.00812,0.288,0.916,126.737,audio_features,4lbqUtqgX3dITgYJMBjCDS,spotify:track:4lbqUtqgX3dITgYJMBjCDS,https://api.spotify.com/v1/tracks/4lbqUtqgX3dITgYJMBjCDS,https://api.spotify.com/v1/audio-analysis/4lbqUtqgX3dITgYJMBjCDS,210493,4
0.407,0.406,4,-6.955,1,0.0314,0.534,0.0,0.184,0.501,182.426,audio_features,2vY3XKWiQ3gb4o0aXRtHjY,spotify:track:2vY3XKWiQ3gb4o0aXRtHjY,https://api.spotify.com/v1/tracks/2vY3XKWiQ3gb4o0aXRtHjY,https://api.spotify.com/v1/audio-analysis/2vY3XKWiQ3gb4o0aXRtHjY,235880,3
0.541,0.561,10,-5.587,1,0.0459,0.493,1.39e-05,0.117,0.809,134.562,audio_features,0eIvaD41ZuT8Eg5uDvfSKs,spotify:track:0eIvaD41ZuT8Eg5uDvfSKs,https://api.spotify.com/v1/tracks/0eIvaD41ZuT8Eg5uDvfSKs,https://api.spotify.com/v1/audio-analysis/0eIvaD41ZuT8Eg5uDvfSKs,205867,4
0.483,0.084,10,-16.192,1,0.07,0.967,0.000164,0.0981,0.419,173.702,audio_features,5ZyhkgdOZ4fTAc1iwSfrHT,spotify:track:5ZyhkgdOZ4fTAc1iwSfrHT,https://api.spotify.com/v1/tracks/5ZyhkgdOZ4fTAc1iwSfrHT,https://api.spotify.com/v1/audio-analysis/5ZyhkgdOZ4fTAc1iwSfrHT,174600,3
0.72,0.3,7,-17.31,1,0.194,0.144,0.0,0.0984,0.545,112.874,audio_features,4AngKkvtjelyQfgBiO9hUt,spotify:track:4AngKkvtjelyQfgBiO9hUt,https://api.spotify.com/v1/tracks/4AngKkvtjelyQfgBiO9hUt,https://api.spotify.com/v1/audio-analysis/4AngKkvtjelyQfgBiO9hUt,246267,4
0.731,0.573,2,-12.462,0,0.0376,0.0183,0.0861,0.0626,0.78,113.71,audio_features,7eGAVjUPCA6sQ0vR3xenwf,spotify:track:7eGAVjUPCA6sQ0vR3xenwf,https://api.spotify.com/v1/tracks/7eGAVjUPCA6sQ0vR3xenwf,https://api.spotify.com/v1/audio-analysis/7eGAVjUPCA6sQ0vR3xenwf,294133,4
0.459,0.248,7,-16.475,1,0.0365,0.437,0.106,0.271,0.418,84.969,audio_features,4iKp3icJChjTFQBYbydH43,spotify:track:4iKp3icJChjTFQBYbydH43,https://api.spotify.com/v1/tracks/4iKp3icJChjTFQBYbydH43,https://api.spotify.com/v1/audio-analysis/4iKp3icJChjTFQBYbydH43,399430,4
0.708,0.324,2,-13.247,1,0.332,0.442,0.000147,0.149,0.638,103.924,audio_features,7dVUGBGYrYBJakUw1JKhrq,spotify:track:7dVUGBGYrYBJakUw1JKhrq,https://api.spotify.com/v1/tracks/7dVUGBGYrYBJakUw1JKhrq,https://api.spotify.com/v1/audio-analysis/7dVUGBGYrYBJakUw1JKhrq,126933,4
0.475,0.676,2,-9.404,1,0.0577,0.145,0.00744,0.823,0.659,127.196,audio_features,3UsbGR71AjcBYOWoUlfTdm,spotify:track:3UsbGR71AjcBYOWoUlfTdm,https://api.spotify.com/v1/tracks/3UsbGR71AjcBYOWoUlfTdm,https://api.spotify.com/v1/audio-analysis/3UsbGR71AjcBYOWoUlfTdm,284480,4
0.453,0.602,2,-9.958,1,0.0437,0.253,0.392,0.116,0.72,111.61,audio_features,4DG8T0MjMNIfA1gQAHNd5Z,spotify:track:4DG8T0MjMNIfA1gQAHNd5Z,https://api.spotify.com/v1/tracks/4DG8T0MjMNIfA1gQAHNd5Z,https://api.spotify.com/v1/audio-analysis/4DG8T0MjMNIfA1gQAHNd5Z,177227,4
0.34,0.131,0,-13.943,0,0.0391,0.946,0.00185,0.105,0.24,126.662,audio_features,36aZcRhqXrNIDvLUiAHFin,spotify:track:36aZcRhqXrNIDvLUiAHFin,https://api.spotify.com/v1/tracks/36aZcRhqXrNIDvLUiAHFin,https://api.spotify.com/v1/audio-analysis/36aZcRhqXrNIDvLUiAHFin,259972,5
0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,audio_features,0DnGfA1r8pAssJCuq4ojla,spotify:track:0DnGfA1r8pAssJCuq4ojla,https://api.spotify.com/v1/tracks/0DnGfA1r8pAssJCuq4ojla,https://api.spotify.com/v1/audio-analysis/0DnGfA1r8pAssJCuq4ojla,370867,3
0.39,0.176,0,-17.612,0,0.0318,0.496,0.00132,0.107,0.452,169.23,audio_features,2n5LevrNK3JbN1WWtXuLD6,spotify:track:2n5LevrNK3JbN1WWtXuLD6,https://api.spotify.com/v1/tracks/2n5LevrNK3JbN1WWtXuLD6,https://api.spotify.com/v1/audio-analysis/2n5LevrNK3JbN1WWtXuLD6,298493,4
0.652,0.53,0,-4.083,0,0.0262,0.264,7.4e-05,0.172,0.538,78.896,audio_features,3wOblrCpqJoMd38NW9qF8i,spotify:track:3wOblrCpqJoMd38NW9qF8i,https://api.spotify.com/v1/tracks/3wOblrCpqJoMd38NW9qF8i,https://api.spotify.com/v1/audio-analysis/3wOblrCpqJoMd38NW9qF8i,244347,4
0.402,0.0982,5,-19.814,0,0.0401,0.356,0.194,0.358,0.191,141.54,audio_features,56UsciEGCYrmCTSI3veuvC,spotify:track:56UsciEGCYrmCTSI3veuvC,https://api.spotify.com/v1/tracks/56UsciEGCYrmCTSI3veuvC,https://api.spotify.com/v1/audio-analysis/56UsciEGCYrmCTSI3veuvC,464040,3
0.441,0.641,5,-9.953,1,0.144,0.238,0.0,0.419,0.85,152.702,audio_features,49LI2KkGyAsOW94s4yymah,spotify:track:49LI2KkGyAsOW94s4yymah,https://api.spotify.com/v1/tracks/49LI2KkGyAsOW94s4yymah,https://api.spotify.com/v1/audio-analysis/49LI2KkGyAsOW94s4yymah,172560,4
0.412,0.676,7,-7.341,1,0.0266,0.00596,0.112,0.209,0.557,155.431,audio_features,7GRq9NUgqhxPGUUksX02fk,spotify:track:7GRq9NUgqhxPGUUksX02fk,https://api.spotify.com/v1/tracks/7GRq9NUgqhxPGUUksX02fk,https://api.spotify.com/v1/audio-analysis/7GRq9NUgqhxPGUUksX02fk,333733,4
0.676,0.632,8,-12.726,1,0.0688,0.202,0.000139,0.101,0.86,120.862,audio_features,7LyBijjHIOoO8CSxVwVRKM,spotify:track:7LyBijjHIOoO8CSxVwVRKM,https://api.spotify.com/v1/tracks/7LyBijjHIOoO8CSxVwVRKM,https://api.spotify.com/v1/audio-analysis/7LyBijjHIOoO8CSxVwVRKM,162600,4
0.542,0.502,3,-10.607,0,0.0515,0.195,0.00812,0.174,0.948,174.11,audio_features,3E0VKSvZp76kvBU2WwwBul,spotify:track:3E0VKSvZp76kvBU2WwwBul,https://api.spotify.com/v1/tracks/3E0VKSvZp76kvBU2WwwBul,https://api.spotify.com/v1/audio-analysis/3E0VKSvZp76kvBU2WwwBul,289560,4
0.355,0.183,9,-18.867,1,0.0302,0.131,0.0,0.0958,0.251,147.188,audio_features,6J1NKcC7xlbz5yrATZZ1X0,spotify:track:6J1NKcC7xlbz5yrATZZ1X0,https://api.spotify.com/v1/tracks/6J1NKcC7xlbz5yrATZZ1X0,https://api.spotify.com/v1/audio-analysis/6J1NKcC7xlbz5yrATZZ1X0,233360,3
0.282,0.758,5,-6.393,1,0.064,0.00367,0.00228,0.0818,0.372,152.185,audio_features,2MLkhRevYCibfPpHxlIAq6,spotify:track:2MLkhRevYCibfPpHxlIAq6,https://api.spotify.com/v1/tracks/2MLkhRevYCibfPpHxlIAq6,https://api.spotify.com/v1/audio-analysis/2MLkhRevYCibfPpHxlIAq6,415827,4
0.496,0.252,9,-14.185,1,0.0493,0.691,0.841,0.118,0.446,192.981,audio_features,6qXGPlkW4paWUiKUai43Mj,spotify:track:6qXGPlkW4paWUiKUai43Mj,https://api.spotify.com/v1/tracks/6qXGPlkW4paWUiKUai43Mj,https://api.spotify.com/v1/audio-analysis/6qXGPlkW4paWUiKUai43Mj,625293,3
0.627,0.486,10,-9.448,0,0.0396,0.276,0.000518,0.277,0.692,171.601,audio_features,5SbzJktq4z4iBVkdtYiYly,spotify:track:5SbzJktq4z4iBVkdtYiYly,https://api.spotify.com/v1/tracks/5SbzJktq4z4iBVkdtYiYly,https://api.spotify.com/v1/audio-analysis/5SbzJktq4z4iBVkdtYiYly,242333,4
0.586,0.816,0,-8.036,1,0.0886,0.293,0.000811,0.0726,0.701,97.538,audio_features,1ici7lPp7HXKhkzQoDUNY0,spotify:track:1ici7lPp7HXKhkzQoDUNY0,https://api.spotify.com/v1/tracks/1ici7lPp7HXKhkzQoDUNY0,https://api.spotify.com/v1/audio-analysis/1ici7lPp7HXKhkzQoDUNY0,298933,4
0.84,0.412,1,-14.23,1,0.056,0.0217,0.784,0.041,0.963,122.807,audio_features,0WvSYVnEXD7QLa5pDJ920S,spotify:track:0WvSYVnEXD7QLa5pDJ920S,https://api.spotify.com/v1/tracks/0WvSYVnEXD7QLa5pDJ920S,https://api.spotify.com/v1/audio-analysis/0WvSYVnEXD7QLa5pDJ920S,156398,4
0.443,0.41,3,-14.229,0,0.184,0.592,7.58e-05,0.0559,0.807,190.155,audio_features,3AUoDjnAZMff1QaDCnhd3y,spotify:track:3AUoDjnAZMff1QaDCnhd3y,https://api.spotify.com/v1/tracks/3AUoDjnAZMff1QaDCnhd3y,https://api.spotify.com/v1/audio-analysis/3AUoDjnAZMff1QaDCnhd3y,260600,3
0.373,0.327,11,-12.669,0,0.0323,0.229,0.584,0.913,0.367,98.771,audio_features,0n7MQdwP4myTScIs4BznIV,spotify:track:0n7MQdwP4myTScIs4BznIV,https://api.spotify.com/v1/tracks/0n7MQdwP4myTScIs4BznIV,https://api.spotify.com/v1/audio-analysis/0n7MQdwP4myTScIs4BznIV,495596,3
0.532,0.805,5,-9.333,1,0.0616,0.46,1.04e-06,0.348,0.828,142.43,audio_features,1YGq58SdJPHepMde11Wur3,spotify:track:1YGq58SdJPHepMde11Wur3,https://api.spotify.com/v1/tracks/1YGq58SdJPHepMde11Wur3,https://api.spotify.com/v1/audio-analysis/1YGq58SdJPHepMde11Wur3,168667,4
0.394,0.468,2,-8.613,1,0.0288,0.0166,0.000625,0.0832,0.458,134.17,audio_features,6hYn6Hi4FlRmE8hCO5lUFf,spotify:track:6hYn6Hi4FlRmE8hCO5lUFf,https://api.spotify.com/v1/tracks/6hYn6Hi4FlRmE8hCO5lUFf,https://api.spotify.com/v1/audio-analysis/6hYn6Hi4FlRmE8hCO5lUFf,350573,3
0.675,0.256,10,-17.922,1,0.0396,0.178,1.69e-06,0.0897,0.653,108.169,audio_features,2CqMG89BE6Qy1MXgkJVDPg,spotify:track:2CqMG89BE6Qy1MXgkJVDPg,https://api.spotify.com/v1/tracks/2CqMG89BE6Qy1MXgkJVDPg,https://api.spotify.com/v1/audio-analysis/2CqMG89BE6Qy1MXgkJVDPg,233973,4
0.371,0.913,9,-5.054,1,0.0641,0.000936,0.000895,0.242,0.527,104.355,audio_features,53R0cuXjFthJTVkUldwK3t,spotify:track:53R0cuXjFthJTVkUldwK3t,https://api.spotify.com/v1/tracks/53R0cuXjFthJTVkUldwK3t,https://api.spotify.com/v1/audio-analysis/53R0cuXjFthJTVkUldwK3t,133987,4
0.628,0.139,5,-15.98,1,0.0361,0.815,2.92e-05,0.111,0.273,109.782,audio_features,3SzsTG4EH9MXij4T65MnQp,spotify:track:3SzsTG4EH9MXij4T65MnQp,https://api.spotify.com/v1/tracks/3SzsTG4EH9MXij4T65MnQp,https://api.spotify.com/v1/audio-analysis/3SzsTG4EH9MXij4T65MnQp,274227,4
0.508,0.949,4,-4.203,1,0.0866,0.14,0.0149,0.376,0.726,116.004,audio_features,3Nzr5sukBwt2dOfXFRXX3Z,spotify:track:3Nzr5sukBwt2dOfXFRXX3Z,https://api.spotify.com/v1/tracks/3Nzr5sukBwt2dOfXFRXX3Z,https://api.spotify.com/v1/audio-analysis/3Nzr5sukBwt2dOfXFRXX3Z,168987,4
0.456,0.655,1,-6.483,1,0.122,0.509,0.00468,0.601,0.749,172.449,audio_features,73XHbBJYj2cOoa7Z9qweVr,spotify:track:73XHbBJYj2cOoa7Z9qweVr,https://api.spotify.com/v1/tracks/73XHbBJYj2cOoa7Z9qweVr,https://api.spotify.com/v1/audio-analysis/73XHbBJYj2cOoa7Z9qweVr,459453,4
0.429,0.295,2,-14.464,0,0.0292,0.243,0.182,0.261,0.288,76.321,audio_features,769OeqqYJcSQjvVquDWfYf,spotify:track:769OeqqYJcSQjvVquDWfYf,https://api.spotify.com/v1/tracks/769OeqqYJcSQjvVquDWfYf,https://api.spotify.com/v1/audio-analysis/769OeqqYJcSQjvVquDWfYf,278640,4
0.388,0.653,0,-10.9,1,0.0318,0.0156,5.07e-05,0.356,0.663,129.669,audio_features,397ERmlHinAZCVk6jPA2S6,spotify:track:397ERmlHinAZCVk6jPA2S6,https://api.spotify.com/v1/tracks/397ERmlHinAZCVk6jPA2S6,https://api.spotify.com/v1/audio-analysis/397ERmlHinAZCVk6jPA2S6,111333,4
0.458,0.502,7,-11.48,1,0.0317,0.0113,0.00933,0.235,0.442,148.543,audio_features,0zbFmYiCRESRtXQ6F57h9v,spotify:track:0zbFmYiCRESRtXQ6F57h9v,https://api.spotify.com/v1/tracks/0zbFmYiCRESRtXQ6F57h9v,https://api.spotify.com/v1/audio-analysis/0zbFmYiCRESRtXQ6F57h9v,406080,3
0.705,0.447,7,-11.327,1,0.0501,0.934,0.172,0.102,0.547,140.446,audio_features,1Zi46GcDlazYsBPjeNW97E,spotify:track:1Zi46GcDlazYsBPjeNW97E,https://api.spotify.com/v1/tracks/1Zi46GcDlazYsBPjeNW97E,https://api.spotify.com/v1/audio-analysis/1Zi46GcDlazYsBPjeNW97E,170107,4
